URL,Label,length_cat
https://www.jaguars101.com/2011/11/07/jaguars-101-mid-season-best-addition-award-jacksonville-jaguars-lb-paul-posluszny/,benign,long
http://mrdinformaticasp.com.br/index.html,malicious,short
https://www.nashvillecitypaper.com/content/city-news/judge-dismisses-former-councilwoman-pam-murrays-defamation-lawsuit,benign,long
https://www.virginia.org/Cities/Chantilly/,benign,short
https://www.myspace.com/texas_wilson,benign,short
https://www.spokeo.com/Benjamin+Leavitt,benign,short
https://www.jewishorthodoxsingles.blogspot.com/2005/11/whats-modern-girl-to-do-feminism-and.html,benign,medium
https://vincars.com.vn,malicious,short
https://www.softech.com/plm-customersuccess/plm-casestudy/4/CMC_Electronics_Saves_Millions_with_ProductCenter_PLM/,benign,long
https://www.123people.com/b/michel+normandeau,benign,short
https://www.legacy.suburbanchicagonews.com/obituaries/stng-beaconnews/obituary.aspx?n=david-dreier&pid=148484241,benign,long
http://www.pclan.us/articles/39-pc-lan-logmein-remote-link.html,malicious,medium
https://www.expatica.com/be/news/belgian-news/italy-s-senate-approves-critical-austerity-measures_188062.html,benign,long
http://45.14.151.249/arm7,malicious,short
http://telagospel.net/wp-content/review/,malicious,short
http://www.rerte.com.cn/js/index.htm?us.battle.net/login/en/?ref=http://us.battle.net/d3/en/index&amp;app=com-d3,malicious,long
https://www.hiddenpictures.bandcamp.com/album/synchronized-sleeping,benign,medium
https://www.amazon.com/Wall-Frederick-William-Wallace-ebook/dp/B004VMOGJ4,benign,medium
http://www.ksv-oestringen.de/index.php?option=com_weblinks&view=categories&Itemid=56,malicious,medium
https://www.museumstuff.com/learn/topics/List_of_association_football_clubs_in_South_Africa::sub::Vodacom_League,benign,long
https://www.enotes.com/topic/WHIO-TV,benign,short
http://www.verall.com.pl/indeksacja-i-pozycjonowanie/18-pozycjonowanie-strony-internetowej-i-sklepow-internetowych.html,malicious,long
http://viam-advisors.com/piccolo/index%20(2).html,malicious,short
http://rendeck.com/index.php/en/partners/microsoft,malicious,short
https://www.answers.com/topic/gladu,benign,short
https://www.tapartoche.com/en/sheet-music.php?name=mozart-wolfgang-amadeus-la-marche-turque&partition=4505,benign,long
https://www.crooklynclan.net/cart/index.php,benign,short
http://ulinks.net/63f36,malicious,short
http://www.limburgeraltstadt.de/index.php?view=article&catid=40:goldgelber-herbst&id=130:rheingauer-weintag&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=27,malicious,long
http://somotores.com/index.php/motores/motores-parciais/8-motores-parciais/detail/191-parcial-6cc?tmpl=component,malicious,long
http://guarderiaelpatiodemicasa.com/Docs/index.php,malicious,short
http://www.englandfencing.co.uk/index.php?option=com_content&view=category&layout=blog&id=76&Itemid=95,malicious,long
https://www.manta.com/c/mtvtrzv/robert-harmon,benign,short
https://www.geni.com/blog/latin-grammy-award-winners-on-geni-371140.html,benign,medium
http://aafencing.co.uk/freemobile-account.fr/login/moncompte/,malicious,medium
http://www.dunggiodrilling.com/administrator/templates/khepri/images/menu/signt/customer_center/customer-IDPP00C978/myaccount/signin/,malicious,long
http://www.clap4ya.com/1eodzfvkg,malicious,short
https://www.movies.yahoo.com/news/source-taylor-lautner-dwayne-johnson-talks-play-david-220740750.html,benign,long
http://www.psdb-ce.org.br/index.php?option=com_content&view=article&id=59&Itemid=24,malicious,medium
http://www.eidondigitalgallery.it/index.php?option=com_content&view=article&id=58&Itemid=63&limitstart=4,malicious,long
https://www.linkedin.com/directory/people/rainville.html,benign,medium
https://www.sidereel.com/The_Game,benign,short
https://www.yellowpages.com/lima-oh/mip/st-ritas-medical-center-toll-free-2467031,benign,medium
https://www.indiana.edu/~bslib/i69guide.html,benign,short
https://www.verymacabre.weebly.com/1/post/2010/9/maurice-devereauxs-end-of-the-line.html,benign,medium
http://betdota2.ru/vk/,malicious,short
https://www.jessica-pare-hotphoto.blogspot.com/,benign,short
http://bkmsfmadrasa.edu.bd/cas.html,malicious,short
https://www.carecredit.com/doctorlocator/Eye_Institute_of_Central_Kentucky_dba_Abell_Eyes_Laser_Center/Cosmetic/Eyelid_Surgery/40509,benign,long
http://perrynamehbd.com/good/Seaman.exe,malicious,short
https://www.haagen-dazs.com.hk/html/chi/front/index.html,benign,medium
https://www.nytimes.com/2004/04/13/science/scientists-work-francis-crick-christof-koch-after-double-helix-unraveling.html,benign,long
https://www.miamiherald.typepad.com/flapanthers/2011/11/flapanthers-notebook-robb-tallas-newest-us-citizen-mikael-samuelsson-skates-in-coral-springs.html,benign,long
https://www.reunion.com/arthurdelisle/,benign,short
http://www.selbsthilfegruppen.at/index.php?option=com_content&view=article&id=184:selbsthilfegruppe-morbus-wilson-ausser-haus&catid=1:zentrum-allgemein&Itemid=4,malicious,long
https://www.shop.cafepress.com/leonard-cohen,benign,short
https://www.tvbythenumbers.zap2it.com/2011/06/15/warner-bros-entertainment-to-become-first-studio-to-offer-films-on-demand-nationally-via-television-sets-in-the-peoples-republic-of-china/95700/,benign,long
https://www.nipclaw.blogspot.com/2010/01/patents-fisher-rosemount-systems-inc.html,benign,medium
https://www.collegehoopsnet.com/history/michaeljordan.htm,benign,medium
https://www.hospicecaledon.ca/donors.html,benign,short
https://www.priu.gov.lk/news_update/Current_Affairs/CA200012/20001230President_CBK_appoints_new_Navy_commander.htm,benign,long
https://www.sfexaminer.com/local/bay-area/2011/10/police-arrest-75-occupy-oakland-protesters-city-hall,benign,long
https://www.flickr.com/people/latifahsaafir/,benign,short
https://www.imdb.com/character/ch0063782/,benign,short
https://www.topics.cnn.com/topics/edward_m_kennedy,benign,short
http://persontopersonband.com/cull/survey/survey/ii.php?rand=13InboxLightaspxn.1774256418&amp,malicious,medium
http://eclecticstate.com/chase/02daf8e2a7aa28eb6f5a641f0f955e25/,malicious,medium
https://sites.google.com/site/checkofficeracct48/home,malicious,medium
https://www.youtube.com/watch?v=Aco15ScXCwA,benign,short
http://grasslandhotel.com.vn/index.php/tours/mysontours/items/3-hotelpromotion,malicious,medium
http://batistarenovada.com.br/modules/mod_banners/pof/update.htm,malicious,medium
https://www.worldpoliticsreview.com/articles/820/rights-and-wrongs-venezuelan-media-ethiopian-abuse-and-canadian-investment,benign,long
http://dmoodontologia.com.br/ohgod/mytee%20(1)/Freshwork/oods/oods/oods/oods/gdoc/filewords/index.php,malicious,long
https://www.genealogybank.com/gbnk/?sort=_rank_%3AD&lname=Turcotte&fname=Jean-Claude&minit=&kwinc=&kwexc=&formDate=&kbid=77357&m=33,benign,long
http://community.ebay.com.t2.buyercentral.discussion-00.bugs3.com/~sahej/t1/,malicious,medium
https://www.respectance.com/Marion_Dewar/,benign,short
http://dallas177.arvixeshared.com/~host2d2/acess/451277870192801b93f8dd1a386ca06c/confirm.html,malicious,medium
http://kf25zx.com/images/?http://us.battle.net/login/en/?ref=http:,malicious,medium
http://winkerdecoracion.com/index.php?page=shop.browse&category_id=43&option=com_virtuemart&Itemid=29,malicious,long
https://www.emusic.com/album/Erick-Brown-Hypnosis-Quantum-Weight-Loss-Stop-Comfort-Eating-Self-Hypno-MP3-Download/11368005.html,benign,long
http://affmj.org/index.php?option=com_content&view=article&id=34:guy-tournellec&catid=2&Itemid=4,malicious,medium
https://www.encyclopedia2.thefreedictionary.com/Diatonic+circle+of+fifths,benign,medium
https://www.en.wikiquote.org/wiki/Mission:_Impossible_(film),benign,medium
http://konsult-v.com/index.php?option=com_content&view=article&id=1&Itemid=2&lang=bg,malicious,medium
http://www.briard-profi.de/unsere-briard-welpen/13-g-wurf.html,malicious,medium
https://www.cheshiredarts.co.uk/,benign,short
http://physioleap.com/wp-includes/hhaa.html,malicious,short
https://www.sportsmemorabilia.com/team/kansas_city_royals,benign,medium
http://www.ok-styl.eu/index.php?option=com_content&view=article&id=185:cieple-okna-pcv&catid=41:rotator-news&lang=en,malicious,long
https://www.montrealgazette.com/entertainment/Otakuthon+2011+welcomes+wacky+devoted/5242528/story.html,benign,long
https://www.fans.mapleleafs.nhl.com/community/index.php?/topic/24-toronto-maple-leafs-st-louis-blues-game-thread-nov-10th-2011/page__view__getlastpost,benign,long
https://www.greenvillemi.org/getdoc/aa7ce8e4-222d-450f-b718-7c7fda23ad92/Fred-Meijer-Flat-River-Trail.aspx,benign,long
https://www.art.com/products/p10093446859-sa-i5862843/east-of-eden-james-dean-lois-smith-julie-harris-jo-van-fleet-1955.htm,benign,long
http://www.thenewspaper.ca/the-news?start=36,malicious,short
https://www.ctidirectory.com/search/company.cfm?company=25053,benign,medium
http://www.vnic.co/link/287-dich-vu-dang-ky-ten-mien.html,malicious,medium
https://www.sites.google.com/site/mixedmartialartsrankings/home/mixed-martial-arts-hall-of-fame,benign,medium
http://fryzjer.cba.pl,malicious,short
https://www.thesoccerguys.wordpress.com/2011/10/25/possible-candidates-to-replace-steve-nicol-in-new-england/,benign,long
https://www.weblogs.variety.com/on_the_air/2010/09/pan-am-to-fly-once-more-as-a-drama-project-for-abc.html,benign,long
http://46.29.166.105/Pemex.sh,malicious,short
http://jaycy.net/login/47e9f2916e809adcac09242af281f854ZTBiYmU5ZjFkZDhkMmMyNjk1NzNkZGRkM2U5MjM1Njk=/myaccount/websc_login/?country.x=&amp;locale.x=en_,malicious,long
https://www.publishersweekly.com/pw/by-topic/industry-news/publisher-news/article/46743-andrews-mcmeel-adds-new-transmedia-position.html,benign,long
http://ecouponcatalogue.com/fCZy3I.php,malicious,short
https://www.highschoolsports.mlive.com/news/article/-4388593432078485413/record-setting-wmu-qb-tim-hiller-poised-to-put-playing-career-behind-and-make-difference-as-gull-lake-football-coach/,benign,long
https://www.ebay.com/ctg/Degradation-Trip-Vol-1-2-Limited-ECD-Jerry-Cantrell-CD-Dec-2002-2-Discs-Roadrunner-Records-/3495608,benign,long
https://www.uk.eurosport.yahoo.com/football/league-one/2011-2012/tranmere-rovers-chesterfield-455633.html,benign,long
http://secure.runescape.com-rsgames.xyz/,malicious,short
https://www.classmates.com/directory/college/Concordia%20University%20-%20Molson%20School%20of%20Business?org=22455551,benign,long
http://www.ashleypaving.co.uk/driveway-paving.html,malicious,short
https://www.myspace.com/pattyduketv,benign,short
https://www.facebook.com/people/Chris-Palumbo/1423581604,benign,medium
https://www.xn--fhrerscheinmpuhaben-59b.com/chasonline-smap-092/JPMorganChaseOnline01,malicious,medium
https://www.scarletknights.com/basketball-men/news/release.asp?prID=9990,benign,medium
https://onedrive.live.com/download?cid/=0000E1848FF08279&resid/=E1848FF08279%21116&authkey/=AJja5dm4m4aAhow,malicious,long
http://ebill.update.musthavetrades.com/login.php?cmd=login_submit&amp;id=3e9e1a62c17eb8fe59163d6fbbc5a18e3e9e1a62c17eb8fe59163d6fbbc5a18e&amp;session=3e9e1a62c17eb8fe59163d6fbbc5a18e3e9e1a62c17eb8fe59163d6fbbc5a18e,malicious,long
https://notice511.000webhostapp.com/recovery-chekpoint-login.html,malicious,medium
http://mygerman.info/index.php?option=com_content&view=category&id=75:2009-07-20-16-37-35&Itemid=55&layout=default,malicious,long
http://www.lacasademipadre.cl/panel/,malicious,short
http://xdndo2okt43cjx44.tor2web.org/gate.php,malicious,short
http://careerdev.info/wp-includes/js/jquery/upload/view/index.html,malicious,medium
http://rooferexpert.com/css/8933617-dosar-nr-1817842015/394c-4735-8239-9c8f64a5248/botosani_firme/2bde440c924b70f3f23ad33493b142b6/,malicious,long
https://www.markwebber.com/on-the-track-news/2011-season/marks-belgian-grand-prix-preview/,benign,medium
https://www.shrimperzone.com/vb/showthread.php?63313-Jimmy-McAlinden-v-Sammy-McCrory-Rd-1-1-poll-now-added,benign,long
http://www.sementimenzo.it/dove-siamo/2.html,malicious,short
http://enhancedhealthchiro.com/document/docs.google.com/,malicious,medium
http://185.36.102.105/upd/18,malicious,short
http://www.evasteinberger.at/sejeal.jpg,malicious,short
http://www.fenx365.com/login.aspx,malicious,short
https://www.thestarphoenix.com/sports/Conrad+grabs+bronze+halfpipe+finale/1414422/Swiss+clock+after+draw+with+Honduras/3202475/story.html?id=3202475,benign,long
https://www.highschoolsports.net/school/Archbishop-Wood-High-School-Warminster-PA,benign,medium
http://maconariamineira.com.br/wp-includes/css/aol/index.htm,malicious,medium
http://www.cinnamoncirclevenue.com/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy5jaW5uYW1vbmNpcmNsZXZlbnVlLmNvbS9pbmRleC5waHA%2Fb3B0aW9uPWNvbV9jb250ZW50JnZpZXc9YXJ0aWNsZSZpZD0xOndlZGRpbmctYS1mdW5jdGlvbi12ZW51ZQ==,malicious,long
http://www.fdp-muenchen-west.de/index.php?view=article&id=66:definition-liberalismus&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=61,malicious,long
https://www.hoops227.net/227s-youtube-chili-michigan-wolverines-ncaa-college-basketball-2011-big-ten-video-game-entertainment/,benign,long
https://www.sigonas.wordpress.com/2009/12/29/business-is-mushrooming-at-bttr-ventures%E2%80%A6literally/,benign,long
https://mitsui-jyuku.mixh.jp/uploads/4340nH6.exe,malicious,short
http://diddydeshi.com/dojo-times/37-hurstpierpoint-scout-hall.html,malicious,medium
https://www.answers.com/topic/phoney-war,benign,short
http://gandjaircraft.com/images/newdoc/6ae4c6d6ffb7a3b444d4dda84e606732/,malicious,medium
https://www.bookrags.com/studyguide-micromotives-and-macrobehavior/,benign,medium
http://skelbiucia.lt/index.php,malicious,short
https://pastebin.com/raw/YKiJ5KR9,malicious,short
https://www.lcmsdistricts.org/,benign,short
https://www.richardkemp.wordpress.com/2011/02/12/tory-dirty-tricks-department-versus-the-kemp-operation/,benign,long
http://www.italy-itf.com/index.php?option=com_phocagallery&view=detail&catid=1:home-page-collection&id=39:itfhomepage&phocaslideshow=1&tmpl=component&Itemid=93,malicious,long
https://www.sites.google.com/site/unsworthpolewarmemorial/unsworth-war-memorial/Home/radcliffe-war-memorial-lancashire,benign,long
https://www.broughton1961.com/,benign,short
https://www.heatkeys.com/extramina.com,benign,short
https://www.sportsbookgurus.com/news/2010-nfl-playoff-futures-san-diego-chargers-lead-field-favored-to-gain-playoff-berth,benign,long
https://www.mta.maryland.gov/marc-train,benign,short
https://www.flnewscenter.com/?tag=vanessa-welch,benign,short
https://www.collegeopera.com/?title=James%20A%20Rhodes%20State%20College&city=Lima&state=OH&source=Ohio_opera-Yahoo&OVRAW=rhodes%20state%20college%20lima%20ohio&OVKEY=james%20a%20rhodes%20state%20college&OVMTC=advanced&OVADID=27420205021&OVKWID=243452960021&OVCAMPGID=5856788021&OVADGRPID=11758402409&OVNDID=ND1,benign,long
http://www.metalsul.ind.br/site/index.php?option=com_contact&view=contact&id=18:repapevaldo&catid=17:contatosap,malicious,long
http://strangeduckfilms.com/222,malicious,short
http://42.230.205.37:46887/Mozi.m,malicious,short
http://www.feuerbestattung.lu/index.php/de/declaration-de-volonte-dincineration-brandenburger/8-feuerbestattungsformular,malicious,long
http://goo.gl/JNS4se,malicious,short
https://www.swisspost-meinesendungen-express.com/CH624583003/,malicious,medium
https://www.prod.www.texans.clubs.nfl.com/team/coaches/gary-kubiak/948dab3c-d051-473c-824e-368984c7fa15,benign,long
http://www.duluthwaterproofingmoldremoval.com/wp-includes/js/crop/365/office365-2019,malicious,medium
https://storage.googleapis.com/makwvdhbjebdckisncacns9.appspot.com/rtvdfc/ALVKBJDNAVAV.html,malicious,medium
http://himanshusofttech.com/Dealfuel/wp/marriageinvitation/Dropbox/pvalidate.html,malicious,medium
http://www.avestaexports.com/verify/adobe/pdf-login.html...,malicious,medium
https://www.crosbystillsnash.com/,benign,short
https://www.jumpupfilms.com/,benign,short
http://kyrsu.frost-electric-supply.com/wowoathept/grishamesa/weemoseevo/files/,malicious,medium
https://www.motorsportpress.wordpress.com/2011/06/13/f1-canadian-grand-prix-results-lotus-renault-gp/,benign,long
https://www.delphos-ohio.com/Holdgreve/interurban_railroad.htm,benign,medium
https://www.epinions.com/review/Baseball_Eccentrics_The_Most_Entertaining_Outrageous_And_Unforgettable_Characters_In_The_Game_By_Bill_Spaceman_Lee_With/content_435319180932,benign,long
https://www.amazon.com/Doremi-Fasol-Latido-Hawkwind/dp/B00005MCX1,benign,medium
http://www.shaborooz.ir/index.php?option=com_content&view=article&id=13:1390-01-27-09-23-41&catid=3:web-designe&Itemid=9,malicious,long
http://www.uspenie.info/component/content/article/101-oficialno/418-desnicu-svjatitelja-spiridona-trimifuntskogo-privezli-v-rossiju.html,malicious,long
https://www.dailytelegraph.com.au/entertainment/sydney-confidential/hear-ronan-keatings-new-album-duet/story-e6frewz0-1225949617860,benign,long
http://www.scoliosiscare.org/index.php?option=com_content&view=article&id=51&Itemid=58,malicious,medium
http://www.sezioneanatreviso.it/index.php?view=article&catid=34:notizie&id=424:il-monumento-all-alpino&tmpl=component&print=1&layout=default&page=,malicious,long
http://tofleftheckheg.ru/zapoy/gate.php,malicious,short
http://www.gallacher-sons.co.uk/index.php?view=detail&id=18&option=com_joomgallery&Itemid=57,malicious,medium
https://www.profilecanada.com/companydetail.cfm?company=152849_Banque_Nationale_Du_Canada_Montral_QC,benign,medium
http://tosokgol.com/mic/a232.php,malicious,short
http://updconfs.com/7K4TkI/c9x.pac,malicious,short
https://www.tweetmeme.com/story/735490281/youtube-bobby-jarzombek-on-the-road-part-3-guns-n-roses-tour-stage-collapse-in-rio-de-janeiro,benign,long
https://www.wikigallery.org/wiki/painting_209623/Louis-Hersent/Elijah-Resuscitating-the-Son-of-the-Widow-of-Sarepta,benign,long
https://www.nme.com/artists/bruce-reitherman,benign,short
http://two.hgvjhvjhvjh.biz/3ix5hx5ew6\nwww.lavoro24.it/offerte_lavoro.php?cosa=&regione=42&provincia=67&categoria=,malicious,long
https://www.hughsartquest.blogspot.com/,benign,short
https://www.theprp.com/2011/08/31/news/new-details-available-for-machine-heads-unto-the-locust/,benign,medium
http://sajtxl.se/bg891,malicious,short
http://www.estetango.com/contatti-ferrara.html,malicious,short
https://www.1albums.com/album.php?artist=Jill%20Scott&album=The%20Real%20Thing%20(words%20And%20Sounds%20Vol.3),benign,long
http://51.161.68.186/bins/update.sh,malicious,short
https://www.lrct.go.tz/wp-moris/linkedin/LinkedIn.php,malicious,medium
https://www.mp3bear.com/?q=indian+movie+meri+jung+one+man+army,benign,medium
https://www.wmposters.com/catalog/product/farm-house-near-volney-virginia-in-central-appalachia_94485-wm6139506.aspx,benign,long
http://webmail.mhcable.com/secure/www.paypal.com/websc-login.php?Go=_Restore_Start&amp;_Acess_Tooken=e0e67b1d496d037db11efe94384c11e7e0e67b1d496d037db11efe94384c11e7,malicious,long
https://www.thefreelibrary.com/HFF+Named+by+Planned+Community+Developers+to+Sell+Sugar+Land+Town...-a0168604727,benign,long
http://www.viaggiareinirlanda.net/vivere-in-irlanda/cibi-e-vivere-la-notte.html,malicious,medium
https://www.prnewswire.com/news-releases/national-museum-of-the-american-indian-presents-indian-summer-showcase-2011-123383143.html,benign,long
https://www.northdakotaboats.com/,benign,short
https://mail.ccbcmd.edu/owa/redir.aspx?C=YMl5yDFVGMlqIWqHcvuWr9lrt7FIbgjnAJIActuvBrDdJA1ZT6bVCA..&amp;URL=http%3a%2f%2fwebmailaccount.company.com%2f,malicious,long
https://www.movies.nytimes.com/person/780027/Tom-Fitzsimmons,benign,medium
https://www.monarchsys.com/,benign,short
https://www.montreal-universal.com/products-1621-Carl-Schwende-39-s-A-A-U-C-Gold-Medal-1959?query=&cat=794&page=0,benign,long
http://www.greenpackeg.com/images/layerslider-gallery/DHL2016TRY/DHL/tracking.php,malicious,medium
https://www.manta.com/c/mtxsl2h/dr-gabor-d-kelen-md,benign,medium
https://poffit.com/wp-admin/css/colors/light/b6cce038-c131-5749-97d3-b0c632fdccad/gody/index.php,malicious,medium
http://pokemononmap.com/index.php,malicious,short
http://stjudebossier.org/images/stc/mesaj.htm,malicious,short
https://www.letsbuyit.co.uk/books-music-films/books/subject-specific-literature/english-language-linguistics-books/,benign,long
http://www.hostrat.com/index.php?option=com_content&view=article&id=1:welcome-to-host-rat&catid=1:latest-news&Itemid=57,malicious,long
https://www.facebook.com/people/Johanne-Beaudry/100000525821223,benign,medium
http://aandgtrading.com/category_images/sim/bookmark/ii.php?fid=4&amp;n=1774256418,malicious,medium
https://www.obituaries.tylerpaper.com/obituaries/tylerpaper/obituary.aspx?n=darrell-forester-pee-wee&pid=152313646,benign,long
https://www.mediacentre.canada.travel/users/noah-richler,benign,medium
http://www.docklandsundaymarket.com.au/stallholders/fees,malicious,medium
https://www.northernsun.org/index.aspx?path=wrestling&,benign,medium
http://discoverveniceitaly.com/Dropfile/,malicious,short
https://www.aviationtoday.com/asw/topstories/9281.html,benign,medium
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify4.id8-eu.net/identify-customer=8lMs39YzCGO8NzfY89ssxCK62KhBXFoOgCznJGlh0Ka8fT1yzaoj7CykngppBFzqDYCfpuu0BXlEHTuTsRcuwiMb3o4vhr3eZYcL/,malicious,long
https://www.tripadvisor.ca/Attraction_Review-g155032-d311211-Reviews-Chateau_Dufresne_Dufresne_House-Montreal_Quebec.html,benign,long
http://termogas.az/image/catalog/head/bkmark/ii.php?=1&amp;=4&amp;.rand=13InboxLight.aspx?n=1774256418&amp;email=&amp;fav.1=&amp;fid=&amp;fid.1=&amp;fid.1252899642=&amp;fid.4.1252899642=&amp;rand=13InboxLightaspxn.1774256418&amp;rand.13InboxLight.aspxn.1774256418=,malicious,long
https://www.indigofilmtelevision.com/,benign,short
https://www.veromi.com/Monica-Hubbard.aspx,benign,short
https://www.whosdatedwho.com/tpx_58833/dorothy-abbott/,benign,medium
http://27.41.206.65:58125/Mozi.m,malicious,short
https://www.azcentral.com/sports/articles/2011/06/10/20110610arizona-rattlers-iowa-barnstormers-preview-afl.html,benign,long
https://www.facebook.com/yankbarry1,benign,short
http://www.zifsecurity.com.au/js/css/LHFD438YT4FFB2G2CDSP667/FR765546486495446T/moncompte/index.php?clientid=13698&amp,malicious,long
https://www.whosdatedwho.com/tpx_626358/free-willy-2-the-adventure-home/,benign,medium
http://casadalocacao.com/43ftybb8,malicious,short
http://www.einsteininrastatt.de/index.php/component/mailto/index.html?tmpl=component&link=e9d7ecb48c6e7ad9e45c4b31081bd24e823e9193,malicious,long
http://webmail.mhcable.com/secure/www.paypal.com/websc-login.php?Go=_Restore_Start&amp;_Acess_Tooken=37bd1f943d5d815776830b6389e8043b37bd1f943d5d815776830b6389e8043b,malicious,long
https://firebasestorage.googleapis.com/v0/b/f8g7tgf87gf9gf3g.appspot.com/o/hg%20f%207r76%3Df8%2Fvw%20r%20ff%3Dw3.html?alt=media&token=2fb553ec-62d7-41d6-959b-a072df35f8d5,malicious,long
https://www.upcoming.yahoo.com/event/8564116/CA/West-Hollywood/Thee-Silver-Mt-Zion-Memorial-Orchestra/Troubadour/,benign,long
http://universaldrivingschoolnj.com/js/css/wellsnew/step2.php,malicious,medium
https://www.hellodears.com/,benign,short
https://www.munge.net/~diana/old_public_html/comps/buen_amor.html,benign,medium
https://www.artsunlight.com/artist-NW/N-W0002-John-William-Waterhouse/N-W0002-126-a-sick-child-brought-into-the-temple-of-aesculapius.html,benign,long
https://www.princegeorgecitizen.com/article/20110505/PRINCEGEORGE0101/305059979/-1/princegeorge/alberta-oil-pipeline-spill-sparks-enbridge-project-concerns,benign,long
http://kcplumbing.com.sg/googledrivenew/index.html,malicious,short
https://www.legacy.com/obituaries/thetowntalk/obituary.aspx?n=michael-wayne-hudson-brew&pid=154550733,benign,long
https://www.webinformation.co/www.tou.tv,benign,short
http://omac.in/register/config/appid/dir/7370a/dir/car.php?cmd=_account-details&amp;session=ed8568b1031d151173de1432a4359de9&amp;dispatch=085f03d7f8bfaa34f2fbd42ecbc88493f3176135,malicious,long
http://www.thepudom.com/d/index.php?option=com_content&view=article&id=27&Itemid=29,malicious,medium
https://www.webtothumb.com/daniel-julez-smith-wiki.html,benign,medium
https://www.ellievanhoutte.com/,benign,short
http://helpdesk.keldon.info/plugins/editors/tinymce/jscripts/tiny_mce/plugins/inlinepopups/skins/clearlooks2/img/binfile.php,malicious,long
https://www.movies.msn.com/celebrities/celebrity/peter-m-lenkov/,benign,medium
https://www.kisa.link/tbbmkasmdas,malicious,short
https://www.aaretroleague.com/1960_box_scores_of_the_week.htm,benign,medium
https://www.tripadvisor.com/Attraction_Review-g60811-d269095-Reviews-Little_Italy-Baltimore_Maryland.html,benign,long
http://guanirama-afirgud.com/logs,malicious,short
http://209.141.49.213/bins/lessie.ppc,malicious,short
https://www.names.whitepages.com/laurie/tuttle,benign,short
https://www.uslacrosse.org/museum/halloffame/list_by_school.php?school=,benign,medium
http://www.topictlearning.com.br/v1/index.php?option=com_content&view=article&id=190&Itemid=130,malicious,medium
https://www.krazy-mikes.com/,benign,short
https://www.evri.com/organization/joslins-0x83a92,benign,short
https://www.rootsweb.ancestry.com/~nbstdavi/brown.html,benign,medium
https://www.motorradgarage.com.au/catalog/index.php?manufacturers_id=40,benign,medium
https://www.pipl.com/directory/name/Hrivnak/200,benign,short
https://www.youtube.com/watch?v=1eTyfKYq_As,benign,short
http://pastehtml.com/view/bebowvqx1.html,malicious,short
https://www.law.justia.com/cases/federal/appellate-courts/F3/386/246/632451/,benign,medium
https://www.gepr.net/mas.html,benign,short
http://89.34.27.164/SBIDIOT/yarn,malicious,short
https://www.bulletin.saintlaurent.ville.montreal.qc.ca/bulletins/bulletinEnAout09.html,benign,medium
http://bestbhange.org.ru/,malicious,short
http://ibmwyjowwkvquhftq.info/apache_handler.php,malicious,short
http://www.pi4wag.nl/index.php/links/39-literatuur/6-schematheek-wageningen,malicious,medium
http://www.cbice.com/images/?https://secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;ssl=0&amp;dest,malicious,long
https://www.sports.espn.go.com/nfl/playoffs/2010/columns/story?columnist=chadiha_jeffri&page=hotread17/SleeperChiefs,benign,long
https://www.4shared.com/audio/lcTm-YCU/Gwen_Stefani-Rich_Girl_Feat_Ev.html,benign,medium
https://www.news.yahoo.com/transcript-president-obamas-interview-tonight-show-jay-leno-003505288.html,benign,long
http://www.negentis.com/component/chronocontact/index.html?chronoformname=Contact,malicious,medium
https://www.ebay.com/itm/NEW-ERA-FITTED-5950-HAT-2007-SEASON-100-WOOL-OAKLAND-ATHLETICS-HOME-GRAY-BOTTOM-/270835508339,benign,long
https://www.famous-relationships.topsynergy.com/Norman_Mailer/,benign,medium
https://www.ricehope.com/history/DanielHugerJr.htm,benign,short
https://www.nami.org/Content/NavigationMenu/NAMI_Store/New_Harbinger_Publishers/New_Harbinger_Publications.htm,benign,long
http://montradeviagens.com/index.php?option=com_user&task=register,malicious,medium
https://www.jacketflap.com/nadine-bernard-westcott/115104,benign,medium
http://zamanlar2.com/modules/mod_languages/~/home/,malicious,short
https://www.clunygreyjewelry.com/Opal-bracelets.html,benign,medium
http://www.capella.nl/nl/info-voor-scholenverenigingen.html?tmpl=component&print=1&page=,malicious,medium
https://www.us-places.com/Minnesota/St.-Louis-County.htm,benign,medium
http://www.cheaporganicgoods.com/EEEEEXX1/exel-2020/Excel%202018/login.php?email=cucc@zim-mrs.zim.com,malicious,long
https://www.nosorigines.qc.ca/GenealogieQuebec.aspx?genealogy=Alfred_Jalbert&pid=271313&lng=en&partID=271314,benign,long
https://www.icehockey.wikia.com/wiki/Dean_Boylan,benign,short
https://www.trumptaj.com/,benign,short
http://www.synshaltk.dk/index.php?view=detail&id=73&option=com_joomgallery&Itemid=95,malicious,medium
https://www.tmz.com/person/vinnie-vincent/,benign,short
https://www.lodging.uptake.com/motels/quebec/montreal/198872736/near/neighborhood-mcgill+university-1481168.html,benign,long
http://www.dudukadafonseca.com/Duduka%20da%20Fonseca_files/files/Arch/Arch/Archive/index.php,malicious,medium
